Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Provenance_Layer
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Material_Parent_ID,P020_MAT_FE50MN30CO10CR10,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Physical_Batch_ID,UNRESOLVED_NA,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Replicate_ID,UNRESOLVED_NA,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Leakage_Group_Strict,P020_SERIES01,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Leakage_Group_Material,P020_MAT_FE50MN30CO10CR10,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Parent_ML_Condition_ID,P020_MC_TRIPHEA_INSITU,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Replicate_n,UNRESOLVED_NA,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Recovered_Bulk_Composition_at_pct,UNRESOLVED_NA,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED_NA_NO_QUANTITATIVE_POSTMELT_BULK_CHEMISTRY,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Recovered_Initial_HCP_status,DIRECT_EBSD_AND_NEUTRON_DIFFRACTION,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Independent_ML_sample,True,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Nominal_Composition_at_pct,Fe50Mn30Co10Cr10,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Initial_Phase_State_Qualitative,DUAL_PHASE_FCC_PLUS_HCP,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Initial_Phase_Status,DIRECT_EBSD_AND_NEUTRON_DIFFRACTION_AGREEMENT,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Measured_Composition_at_pct,UNRESOLVED_NA,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED_NA_NO_QUANTITATIVE_POSTMELT_BULK_CHEMISTRY,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Test_T_Raw,NOT_EXPLICITLY_REPORTED_IN_MAIN_ARTICLE,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Composition_Status,NOMINAL_ONLY_NO_QUANTITATIVE_POSTMELT_BULK_CHEMISTRY_REPORTED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Grain_Size_Scope,FCC_AVERAGE,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,HCP_Morphology,Lath-shaped HCP grains,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Initial_HCP_Status,DIRECT_PRETEST_EBSD_AND_NEUTRON_DIFFRACTION,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Initial_HCP_Origin,PRE_EXISTING_BEFORE_TENSILE_LOADING,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Tensile_TWIP_Onset_Stress_MPa,400.0,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Compression_Twinning_Onset_Stress_MPa,730.0,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Mechanism_Phase_Scope,TRIP: FCC_TO_HCP; TWIP: HCP_TENSILE_AND_COMPRESSION; SLIP: FCC_AND_HCP,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Raw_Material_Purity,>99.9 wt.%,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Grain_Size_Status,APPROX_DIRECT_TEXT,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,SFE_Value_Status,NOT_REPORTED_IN_P020_MAIN_ARTICLE_NO_CROSS_PAPER_TRANSFER,as reported,VERIFIED_ABSENCE_IN_MAIN_ARTICLE,"Experimental section and Figs.1-4, pp.621-625",Source review; no cross-paper transfer,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,SFE_Data_Origin,UNRESOLVED_NO_P020_VALUE,as reported,VERIFIED_ABSENCE_IN_MAIN_ARTICLE,"Experimental section and Figs.1-4, pp.621-625",Source review; no cross-paper transfer,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Independent_Experimental_ML_sample,True,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Experimental_Target_Eligibility,True,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Measured_Bulk_Composition,UNRESOLVED_NA,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED_NA_NO_QUANTITATIVE_POSTMELT_BULK_CHEMISTRY,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Homogenization_Atmosphere,vacuum,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Loading_Mode,Uniaxial tension during real-time in-situ neutron diffraction,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Initial_Phase,DUAL_PHASE_FCC_PLUS_HCP,as reported,DIRECT_EBSD_AND_NEUTRON,"Experimental section and Figs.1-4, pp.621-625",EBSD and neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Mechanical_Value_Status,DIRECT_SOURCE_RAW_BASIS,as reported,DIRECT_SOURCE_RAW_BASIS,"Experimental section and Figs.1-4, pp.621-625",Tensile loading; source stress/strain basis preserved,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Mechanical_Predictor_Eligibility,MECHANICAL_OUTCOME_LEAKAGE,as reported,DIRECT_SOURCE_RAW_BASIS,"Experimental section and Figs.1-4, pp.621-625",Tensile loading; source stress/strain basis preserved,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,TRIP_Evidence_Type,DIRECT_REALTIME_NEUTRON_PHASE_FRACTION_EVOLUTION,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,TWIP_Evidence_Type,DIRECT_REALTIME_NEUTRON_GRAIN_REORIENTATION,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Condition_Level_Target_Evidence,FCC fraction decreases continuously from the initial 79% during loading and reaches ~17% remaining at fracture. HCP tensile twinning starts near 400 MPa; compression/multiple twinning starts near 730 MPa (~15% strain). Slip accompanies deformation in FCC and HCP.,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Target_Evidence_Confidence,High,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,DeltaG_Value_Status,NOT_REPORTED_IN_P020_MAIN_ARTICLE_NO_CROSS_PAPER_TRANSFER,as reported,VERIFIED_ABSENCE_IN_MAIN_ARTICLE,"Experimental section and Figs.1-4, pp.621-625",Source review; no cross-paper transfer,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,DeltaG_Data_Origin,UNRESOLVED_NO_P020_VALUE,as reported,VERIFIED_ABSENCE_IN_MAIN_ARTICLE,"Experimental section and Figs.1-4, pp.621-625",Source review; no cross-paper transfer,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,P020_Record_Role,RECOVERED_EXACT_PRIMARY_CONDITION,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,P020_Target_Status,VERIFIED_JOINT,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Experimental section and Figs.1-4, pp.621-625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,P020_Source_Identity_Status,VERIFIED_PDF_AND_PUBLISHER_DOI_MATCH,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,P020_QC_Status,PENDING_GLOBAL_QC_SCHEMA_SPLIT_REFRESH,as reported,HIERARCHY_INTEGRATION,"Experimental section and Figs.1-4, pp.621-625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,P020_Supplement_Status,NOT_INCLUDED_TEST_METADATA_NOT_INFERRED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Journal,Materials Research Letters,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Volume,6,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Issue,11,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Pages,620-626,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Publication_Year,2018,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Source_URL,https://doi.org/10.1080/21663831.2018.1523239,as reported,SOURCE_IDENTITY,"Experimental section and Figs.1-4, pp.621-625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Alloy_Family_Text,Fe50Mn30Co10Cr10,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,P020_MC_TRIPHEA_INSITU,P020_OBS_PRIMARY,P020_OBS_PRIMARY,Alloy_Family_Use,GROUPING_AUDIT_ONLY_NOT_PREDICTOR_NOT_SAMPLE_IDENTITY,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Experimental section and Figs.1-4, pp.621-625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
