Paper_ID,DOI,Corrigendum_DOI,Material_Parent_ID,ML_Condition_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Source_URL
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Initial_Phase,Single FCC,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Initial_FCC_fraction,UNRESOLVED_NA,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED_NA,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Initial_HCP_fraction,0,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Initial_HCP_Status,DIRECT_EBSD_PHASE_ABSENCE_NO_THERMAL_HCP,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Recrystallized_fraction,1,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,NonRecrystallized_fraction,0,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,RZ_Grain_Size_um,4.7,um,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,RZ_Grain_Size_Uncertainty_um,0.3,um,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,PreTest_Twin_State,Abundant annealing twins,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,PreTest_Twin_Origin,ANNEALING_PRETEST,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Initial_Dislocation_State,Very low dislocation density,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Orientation_State,Randomized grain orientation,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,YS_MPa,375,MPa,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,UTS_MPa,785,MPa,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Elongation_pct,77.5,%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Original_TRIP,1.0,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Original_TWIP,1.0,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Effective_TRIP,1,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Effective_TWIP,1,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Slip,1,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,TRIP_Evidence_Type,DIRECT_EBSD_PLUS_XRD_DEFORMATION_INDUCED_HCP,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,TWIP_Evidence_Type,AUTHOR_CONDITION_ATTRIBUTION_SUPPORTED_BY_STUDY_CONCLUSION,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Negative_Evidence_Status,NOT_APPLICABLE_POSITIVE_TARGET,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,SFE_mJ_m2,14,mJ/m2,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,SFE_method,"Thermodynamic estimate using DeltaG, strain energy, FCC/HCP interface energy and planar packing density",as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,SFE_Value_Status,CURRENT_PAPER_THERMODYNAMIC_ESTIMATE,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,DeltaG_FCC_HCP_J_mol,-292,J/mol,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,DeltaG_method,Thermo-Calc TCFE7,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,DeltaG_Value_Status,CURRENT_PAPER_CALCULATED,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Physics_Temperature_K,300,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_10,Local_Strain_pct,10,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.5; Fig.7a,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_10,Stage_Method,EBSD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.5; Fig.7a,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_10,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.5; Fig.7a,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_10,Observed_Microstructure,"Plate-shaped HCP martensite is barely observed. Initial state had no HCP, so this is positive stage TRIP evidence; no exact fraction fabricated.",as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.5; Fig.7a,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_45,Local_Strain_pct,45,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.5-6; Fig.7b,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_45,Stage_Method,EBSD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.5-6; Fig.7b,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_45,HCP_Martensite_Fraction_at_Stage,0.057,fraction,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.5-6; Fig.7b,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_45,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.5-6; Fig.7b,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_45,Observed_Microstructure,Average HCP-martensite fraction ~5.7 vol%.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 pp.5-6; Fig.7b,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_65,Local_Strain_pct,65,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7c,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_65,Stage_Method,EBSD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7c,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_65,HCP_Martensite_Fraction_at_Stage,0.163,fraction,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7c,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_65,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7c,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_EBSD_65,Observed_Microstructure,Average HCP-martensite fraction ~16.3 vol%.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.7c,EBSD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_0,Local_Strain_pct,0,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_0,Stage_Method,XRD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_0,TRIP_at_stage,0,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_0,Observed_Microstructure,No deformation yet; XRD is consistent with initial FCC state. This zero is stage/pre-test phase evidence only.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_45,Local_Strain_pct,45,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_45,Stage_Method,XRD,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_45,TRIP_at_stage,1,binary,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_45,Observed_Microstructure,HCP peaks appear/increase while FCC peaks decrease; no numerical fraction reported.,as reported,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,,P002_A800_XRD_95,Local_Strain_pct,95,%,CORRELATED_STAGE_OR_POST_TEST_EVIDENCE,Sec.3.3 p.6; Fig.8,XRD,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
